latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,cluster
-2.57565,121.37954,342.39,0.37,0.58,2024-01-05,1641,N,VIIRS,n,2,280.05,30.41,N,2,1
-2.57674,121.38599,321.62,0.37,0.58,2024-01-05,1641,N,VIIRS,n,2,278.89,6.33,N,2,1
-2.57403,121.3699,298.72,0.37,0.58,2024-01-05,1641,N,VIIRS,n,2,278.01,0.8,N,2,1
-2.57457,121.37312,308.25,0.37,0.58,2024-01-05,1641,N,VIIRS,n,2,277.97,2.23,N,2,1
-2.5762,121.38276,308.6,0.37,0.58,2024-01-05,1641,N,VIIRS,n,2,286.93,30.41,N,2,1
-2.57727,121.38913,303.7,0.37,0.58,2024-01-05,1641,N,VIIRS,n,2,278.32,6.33,N,2,1
-2.57938,121.36877,302.74,0.37,0.58,2024-01-05,1641,N,VIIRS,n,2,277.94,0.8,N,2,1
-2.57994,121.37206,303.87,0.37,0.58,2024-01-05,1641,N,VIIRS,n,2,278.9,2.23,N,2,1
-2.58048,121.37527,310.62,0.37,0.58,2024-01-05,1641,N,VIIRS,n,2,279.43,2.23,N,2,1
-2.58102,121.37849,309.76,0.37,0.58,2024-01-05,1641,N,VIIRS,n,2,278.5,30.41,N,2,1
-2.58156,121.38165,313.59,0.37,0.58,2024-01-05,1641,N,VIIRS,n,2,277.47,30.41,N,2,1
-2.58209,121.3848,310.14,0.37,0.58,2024-01-05,1641,N,VIIRS,n,2,277.87,6.33,N,2,1
-2.58261,121.38791,305.36,0.37,0.58,2024-01-05,1641,N,VIIRS,n,2,277.53,6.33,N,2,1
-2.58584,121.37413,297.73,0.37,0.58,2024-01-05,1641,N,VIIRS,n,2,277.85,0.82,N,2,1
-2.58638,121.3774,298.53,0.37,0.58,2024-01-05,1641,N,VIIRS,n,2,276.73,0.69,N,2,1
-2.58743,121.38364,298.48,0.37,0.58,2024-01-05,1641,N,VIIRS,n,2,277.04,0.69,N,0,1
-2.73781,122.02733,307.33,0.34,0.56,2024-01-05,1641,N,VIIRS,n,2,277.38,0.73,N,0,1
-2.73831,122.03034,299.45,0.34,0.56,2024-01-05,1641,N,VIIRS,n,2,277.0,0.73,N,0,1
-2.87765,122.16297,298.75,0.33,0.55,2024-01-05,1641,N,VIIRS,n,2,274.19,1.37,N,2,1
-2.87812,122.16584,296.66,0.33,0.55,2024-01-05,1641,N,VIIRS,n,2,274.3,1.06,N,2,1
-3.86845,122.40031,312.16,0.61,0.53,2024-01-05,1642,N,VIIRS,n,2,281.64,2.99,N,2,1
-3.86937,122.40582,312.26,0.61,0.53,2024-01-05,1642,N,VIIRS,n,2,281.58,1.33,N,2,1
-3.87029,122.41133,301.89,0.61,0.53,2024-01-05,1642,N,VIIRS,n,2,281.25,1.33,N,0,1
-3.87246,122.39394,302.36,0.61,0.53,2024-01-05,1642,N,VIIRS,n,2,281.04,2.79,N,2,1
-3.90166,122.41736,306.32,0.61,0.53,2024-01-05,1642,N,VIIRS,n,2,281.46,1.94,N,2,1
-8.2735,123.50407,305.75,0.44,0.46,2024-01-05,1643,N,VIIRS,n,2,283.2,0.54,N,1,0
-5.50735,120.25832,329.9,0.41,0.37,2024-01-06,520,N,VIIRS,n,2,294.4,2.38,D,0,1
-2.97143,119.89901,326.64,0.41,0.37,2024-01-06,521,N,VIIRS,l,2,301.63,4.74,D,0,1
-1.45564,127.43395,329.96,0.64,0.54,2024-01-06,1622,N,VIIRS,n,2,281.8,7.14,N,2,2
-1.56225,127.42783,305.69,0.63,0.54,2024-01-06,1622,N,VIIRS,n,2,283.67,1.52,N,0,2
-7.94877,126.45221,331.42,0.39,0.36,2024-01-07,500,N,VIIRS,n,2,293.03,4.41,D,0,0
-4.58692,123.17763,328.96,0.48,0.4,2024-01-07,501,N,VIIRS,n,2,292.61,3.21,D,0,1
-2.43837,133.14339,337.44,0.52,0.5,2024-01-07,501,N,VIIRS,n,2,288.13,7.02,D,2,3
-2.44056,133.13986,335.54,0.52,0.5,2024-01-07,501,N,VIIRS,n,2,288.37,5.69,D,2,3
-3.16859,126.91979,339.57,0.39,0.36,2024-01-07,501,N,VIIRS,n,2,295.43,7.69,D,0,2
-3.16473,126.9228,330.65,0.39,0.36,2024-01-07,501,N,VIIRS,n,2,297.6,7.69,D,0,2
-3.16525,126.91929,345.5,0.39,0.36,2024-01-07,501,N,VIIRS,n,2,300.11,7.69,D,0,2
-3.16139,126.92229,341.75,0.39,0.36,2024-01-07,501,N,VIIRS,n,2,298.78,5.28,D,0,2
-3.16192,126.91879,340.95,0.39,0.36,2024-01-07,501,N,VIIRS,n,2,296.16,5.28,D,0,2
-3.8604,121.99692,326.74,0.55,0.42,2024-01-07,501,N,VIIRS,n,2,292.4,4.79,D,0,1
-2.8289,122.175,331.88,0.52,0.41,2024-01-07,502,N,VIIRS,n,2,291.38,6.16,D,2,1
-2.83028,122.16558,326.01,0.52,0.41,2024-01-07,502,N,VIIRS,n,2,290.36,4.15,D,2,1
-2.96712,119.89835,339.4,0.48,0.48,2024-01-07,502,N,VIIRS,n,2,281.94,3.67,D,0,1
-2.57909,121.38438,329.17,0.57,0.43,2024-01-07,502,N,VIIRS,n,2,286.4,30.73,D,2,1
-2.57508,121.38393,344.39,0.57,0.43,2024-01-07,502,N,VIIRS,n,2,293.89,30.73,D,2,1
-2.57584,121.37884,334.94,0.57,0.43,2024-01-07,502,N,VIIRS,n,2,290.26,8.85,D,2,1
-2.00514,121.43021,333.49,0.56,0.43,2024-01-07,502,N,VIIRS,n,2,289.94,4.18,D,0,1
-2.00117,121.4297,333.24,0.56,0.43,2024-01-07,502,N,VIIRS,n,2,290.17,5.61,D,0,1
1.4933,127.63358,336.07,0.43,0.38,2024-01-07,503,N,VIIRS,n,2,305.63,4.71,D,1,2
0.48687,127.98508,299.74,0.66,0.73,2024-01-07,1602,N,VIIRS,n,2,279.1,2.79,N,2,2
0.48594,127.99094,313.2,0.65,0.73,2024-01-07,1602,N,VIIRS,n,2,279.92,2.79,N,2,2
0.48493,127.99732,303.13,0.65,0.73,2024-01-07,1602,N,VIIRS,n,2,279.33,2.13,N,2,2
0.48392,128.00375,305.7,0.65,0.73,2024-01-07,1602,N,VIIRS,n,2,279.23,2.13,N,2,2
-1.45502,127.43461,316.88,0.66,0.73,2024-01-07,1603,N,VIIRS,n,2,263.97,4.21,N,2,2
2.77797,125.41177,310.63,0.39,0.59,2024-01-07,1742,N,VIIRS,n,2,285.69,0.87,N,1,2
1.49367,127.63629,315.81,0.58,0.7,2024-01-07,1743,N,VIIRS,n,2,287.28,1.84,N,1,2
1.4928,127.63513,310.69,0.58,0.7,2024-01-07,1743,N,VIIRS,n,2,286.61,1.88,N,1,2
1.80701,125.14729,304.1,0.39,0.59,2024-01-07,1743,N,VIIRS,n,2,290.28,1.58,N,0,2
0.48658,127.98704,308.45,0.63,0.72,2024-01-07,1743,N,VIIRS,n,2,282.33,4.52,N,2,2
0.48564,127.99276,307.85,0.63,0.72,2024-01-07,1743,N,VIIRS,n,2,281.69,2.44,N,2,2
0.48371,127.98701,306.08,0.63,0.72,2024-01-07,1743,N,VIIRS,n,2,281.88,1.76,N,2,2
0.4828,127.99276,310.07,0.63,0.72,2024-01-07,1743,N,VIIRS,n,2,280.68,1.76,N,2,2
0.8936,124.08334,305.57,0.34,0.56,2024-01-07,1743,N,VIIRS,n,2,289.87,0.52,N,2,2
0.89276,124.08168,304.84,0.34,0.56,2024-01-07,1743,N,VIIRS,n,2,289.74,0.73,N,2,2
-2.57234,121.37944,308.4,0.5,0.49,2024-01-07,1744,N,VIIRS,n,2,277.67,1.69,N,2,1
-2.57687,121.37885,339.58,0.5,0.49,2024-01-07,1744,N,VIIRS,n,2,277.97,3.97,N,2,1
-2.57757,121.38353,297.24,0.5,0.49,2024-01-07,1744,N,VIIRS,n,2,276.42,3.97,N,2,1
-2.87916,122.16727,304.95,0.57,0.52,2024-01-07,1744,N,VIIRS,n,2,281.45,2.91,N,2,1
-3.47474,122.23697,302.3,0.59,0.53,2024-01-07,1744,N,VIIRS,n,2,284.06,1.34,N,0,1
-3.87046,122.40157,305.13,0.61,0.53,2024-01-07,1744,N,VIIRS,n,2,284.26,3.78,N,2,1
-3.8713,122.40711,309.07,0.61,0.53,2024-01-07,1744,N,VIIRS,n,2,283.12,2.59,N,2,1
-3.90269,122.41383,306.94,0.61,0.54,2024-01-07,1744,N,VIIRS,n,2,285.74,3.18,N,2,1
-3.90354,122.41938,318.17,0.61,0.54,2024-01-07,1744,N,VIIRS,n,2,286.05,3.18,N,2,1
-3.90444,122.41833,320.73,0.61,0.54,2024-01-07,1744,N,VIIRS,n,2,286.07,4.97,N,2,1
-2.95495,122.18066,328.14,0.35,0.57,2024-01-08,443,N,VIIRS,n,2,286.8,2.46,D,0,1
-2.95579,122.17938,325.76,0.35,0.57,2024-01-08,443,N,VIIRS,n,2,286.87,2.47,D,0,1
-1.43884,127.90091,336.48,0.45,0.39,2024-01-08,443,N,VIIRS,n,2,292.12,3.21,D,0,2
-2.00135,121.43074,325.86,0.39,0.59,2024-01-08,443,N,VIIRS,n,2,285.56,1.94,D,0,1
-2.00593,121.43192,326.48,0.39,0.59,2024-01-08,443,N,VIIRS,n,2,286.57,1.75,D,0,1
-2.00037,121.43166,338.79,0.39,0.59,2024-01-08,443,N,VIIRS,n,2,287.1,1.75,D,0,1
0.48151,128.00253,333.95,0.43,0.38,2024-01-08,444,N,VIIRS,n,2,297.57,4.68,D,2,2
0.48093,127.99867,330.94,0.43,0.38,2024-01-08,444,N,VIIRS,n,2,297.39,4.68,D,2,2
0.48384,127.99435,336.92,0.43,0.38,2024-01-08,444,N,VIIRS,n,2,295.86,8.38,D,2,2
2.779,125.40823,327.76,0.56,0.43,2024-01-08,1724,N,VIIRS,n,2,286.76,1.97,N,1,2
2.77495,125.40819,302.32,0.56,0.43,2024-01-08,1724,N,VIIRS,n,2,285.94,1.97,N,1,2
1.49838,127.63174,301.16,0.55,0.51,2024-01-08,1724,N,VIIRS,n,2,285.15,2.42,N,1,2
1.49762,127.63641,313.3,0.55,0.51,2024-01-08,1724,N,VIIRS,n,2,287.65,2.98,N,1,2
1.49303,127.63505,345.32,0.55,0.51,2024-01-08,1724,N,VIIRS,n,2,319.24,28.33,N,1,2
1.4921,127.64066,328.6,0.55,0.51,2024-01-08,1724,N,VIIRS,n,2,285.62,28.33,N,0,2
1.49381,127.63026,311.56,0.55,0.51,2024-01-08,1724,N,VIIRS,n,2,287.29,17.96,N,1,2
1.48833,127.6343,317.38,0.55,0.51,2024-01-08,1724,N,VIIRS,n,2,287.22,28.33,N,1,2
1.50115,127.6365,298.46,0.55,0.51,2024-01-08,1724,N,VIIRS,n,2,284.73,3.39,N,0,2
1.49665,127.63443,339.27,0.55,0.51,2024-01-08,1724,N,VIIRS,n,2,292.78,3.39,N,1,2
1.49583,127.63968,320.78,0.55,0.51,2024-01-08,1724,N,VIIRS,n,2,288.84,6.95,N,1,2
1.49737,127.62986,298.7,0.55,0.51,2024-01-08,1724,N,VIIRS,n,2,285.09,3.39,N,1,2
1.492,127.63339,348.8,0.55,0.51,2024-01-08,1724,N,VIIRS,n,2,310.93,68.89,N,1,2
1.49119,127.63856,341.79,0.55,0.51,2024-01-08,1724,N,VIIRS,n,2,290.49,13.46,N,1,2
1.49017,127.64513,299.51,0.55,0.51,2024-01-08,1724,N,VIIRS,n,2,285.61,13.46,N,0,2
-1.45566,127.43831,307.21,0.59,0.53,2024-01-08,1725,N,VIIRS,n,2,287.45,2.85,N,2,2
-1.46049,127.43739,335.12,0.59,0.53,2024-01-08,1725,N,VIIRS,n,2,288.0,2.85,N,2,2
-1.56081,127.42654,305.64,0.59,0.53,2024-01-08,1725,N,VIIRS,n,2,288.11,2.02,N,0,2
-3.49933,128.58151,328.46,0.56,0.51,2024-01-09,424,N,VIIRS,n,2,282.73,3.72,D,0,2
-1.45905,127.44117,341.09,0.62,0.54,2024-01-09,424,N,VIIRS,n,2,289.88,12.74,D,2,2
-1.46003,127.43475,338.56,0.62,0.54,2024-01-09,424,N,VIIRS,n,2,290.49,9.08,D,2,2
1.70152,127.87815,330.21,0.52,0.5,2024-01-09,425,N,VIIRS,n,2,288.38,2.03,D,1,2
1.70154,127.87987,332.08,0.52,0.5,2024-01-09,425,N,VIIRS,n,2,288.47,4.66,D,1,2
2.78194,125.40726,319.8,0.38,0.36,2024-01-09,1705,N,VIIRS,n,2,287.6,1.29,N,1,2
2.77862,125.40677,317.17,0.38,0.36,2024-01-09,1705,N,VIIRS,n,2,285.3,1.29,N,1,2
2.77531,125.40623,316.3,0.38,0.36,2024-01-09,1705,N,VIIRS,n,2,287.07,0.66,N,1,2
1.49474,127.63293,322.97,0.43,0.38,2024-01-09,1705,N,VIIRS,n,2,296.17,3.96,N,1,2
0.49045,127.98284,304.86,0.46,0.39,2024-01-09,1705,N,VIIRS,n,2,290.8,0.85,N,0,2
0.48617,127.98659,321.25,0.46,0.39,2024-01-09,1705,N,VIIRS,n,2,293.61,2.72,N,2,2
0.48552,127.99068,324.3,0.46,0.39,2024-01-09,1705,N,VIIRS,n,2,294.45,2.72,N,2,2
0.48815,127.97408,303.85,0.46,0.39,2024-01-09,1705,N,VIIRS,n,2,290.66,1.17,N,0,2
0.48191,127.99015,315.1,0.46,0.39,2024-01-09,1705,N,VIIRS,n,2,292.41,2.72,N,2,2
-2.00054,121.42982,308.51,0.45,0.39,2024-01-09,1706,N,VIIRS,n,2,288.64,2.09,N,0,1
-2.00477,121.43322,309.17,0.45,0.39,2024-01-09,1706,N,VIIRS,n,2,289.8,1.34,N,0,1
-2.00835,121.43262,321.84,0.45,0.39,2024-01-09,1706,N,VIIRS,n,2,290.4,2.65,N,0,1
-2.57476,121.38424,335.64,0.45,0.39,2024-01-09,1706,N,VIIRS,n,2,281.55,5.18,N,2,1
-2.57833,121.38362,336.06,0.45,0.39,2024-01-09,1706,N,VIIRS,n,2,280.91,5.79,N,2,1
-3.8706,122.39616,304.79,0.4,0.37,2024-01-09,1707,N,VIIRS,n,2,280.78,1.0,N,2,1
-3.87117,122.39979,310.52,0.4,0.37,2024-01-09,1707,N,VIIRS,n,2,279.27,1.0,N,2,1
-3.87175,122.40343,307.77,0.4,0.37,2024-01-09,1707,N,VIIRS,n,2,278.46,0.67,N,2,1
-3.87232,122.40704,300.51,0.4,0.37,2024-01-09,1707,N,VIIRS,n,2,279.1,0.67,N,2,1
-3.90187,122.41717,309.08,0.4,0.37,2024-01-09,1707,N,VIIRS,n,2,285.68,1.31,N,2,1
-3.90245,122.42078,315.28,0.4,0.37,2024-01-09,1707,N,VIIRS,n,2,285.72,1.43,N,2,1
-2.44478,133.13306,340.51,0.55,0.51,2024-01-10,405,N,VIIRS,n,2,287.28,8.09,D,2,3
-2.44005,133.13229,342.05,0.55,0.51,2024-01-10,405,N,VIIRS,n,2,288.51,20.79,D,2,3
1.49448,127.62602,328.16,0.58,0.69,2024-01-10,406,N,VIIRS,n,2,281.76,11.4,D,1,2
-4.5474,119.94323,330.65,0.54,0.42,2024-01-10,545,N,VIIRS,n,2,288.2,3.36,D,0,1
-4.01749,121.8913,341.19,0.48,0.48,2024-01-10,545,N,VIIRS,n,2,294.29,9.16,D,0,1
-4.01815,121.88727,340.26,0.48,0.48,2024-01-10,545,N,VIIRS,n,2,293.67,6.55,D,0,1
-3.90271,122.41986,332.32,0.53,0.5,2024-01-10,545,N,VIIRS,n,2,295.39,6.9,D,2,1
-3.86974,122.40106,333.46,0.53,0.5,2024-01-10,545,N,VIIRS,n,2,295.11,5.1,D,2,1
-3.8705,122.39626,328.66,0.53,0.5,2024-01-10,545,N,VIIRS,n,2,294.61,5.1,D,2,1
-2.93044,121.48341,341.08,0.47,0.48,2024-01-10,546,N,VIIRS,n,2,284.89,10.44,D,0,1
-2.70566,120.37262,325.16,0.4,0.45,2024-01-10,546,N,VIIRS,n,2,277.19,1.95,D,0,1
-1.46033,127.43827,332.07,0.63,0.72,2024-01-10,546,N,VIIRS,n,2,288.63,8.34,D,2,2
-1.4569,127.43837,333.08,0.63,0.72,2024-01-10,546,N,VIIRS,n,2,288.18,7.56,D,2,2
1.69881,127.87704,295.34,0.42,0.38,2024-01-10,1646,N,VIIRS,n,2,264.47,0.68,N,1,2
-2.57129,121.37989,309.02,0.58,0.52,2024-01-10,1648,N,VIIRS,n,2,278.76,14.89,N,2,1
-2.57214,121.38502,310.96,0.58,0.52,2024-01-10,1648,N,VIIRS,n,2,278.7,13.67,N,2,1
-2.57611,121.37899,331.12,0.58,0.52,2024-01-10,1648,N,VIIRS,n,2,275.64,14.89,N,2,1
-2.57694,121.38403,342.06,0.58,0.52,2024-01-10,1648,N,VIIRS,n,2,276.11,13.67,N,2,1
-2.57776,121.38902,298.13,0.58,0.52,2024-01-10,1648,N,VIIRS,n,2,274.45,13.67,N,2,1
-2.73956,122.02861,303.68,0.52,0.5,2024-01-10,1648,N,VIIRS,n,2,284.03,1.3,N,0,1
-2.73809,122.02662,304.24,0.52,0.5,2024-01-10,1648,N,VIIRS,n,2,284.08,1.05,N,0,1
-2.82864,122.17532,327.14,0.51,0.49,2024-01-10,1648,N,VIIRS,n,2,286.89,3.38,N,2,1
-2.82788,122.17061,305.09,0.51,0.49,2024-01-10,1648,N,VIIRS,n,2,286.95,3.38,N,2,1
-2.83171,122.16534,305.98,0.51,0.49,2024-01-10,1648,N,VIIRS,n,2,286.8,3.61,N,2,1
-2.85079,122.16748,307.15,0.51,0.49,2024-01-10,1648,N,VIIRS,n,2,286.42,1.62,N,2,1
-2.8623,122.15161,306.89,0.51,0.49,2024-01-10,1648,N,VIIRS,n,2,286.21,1.47,N,2,1
-2.87818,122.16306,313.33,0.51,0.49,2024-01-10,1648,N,VIIRS,n,2,285.76,1.79,N,2,1
-2.87813,122.16468,309.21,0.51,0.49,2024-01-10,1648,N,VIIRS,n,2,285.95,1.6,N,2,1
-3.49924,128.57339,334.8,0.33,0.56,2024-01-11,526,N,VIIRS,n,2,271.9,2.83,D,0,2
-2.44064,133.14284,347.0,0.7,0.75,2024-01-11,527,N,VIIRS,n,2,284.35,9.64,D,2,3
-2.82158,120.27589,331.72,0.39,0.36,2024-01-11,527,N,VIIRS,n,2,281.52,3.11,D,0,1
-2.8221,120.27242,326.12,0.39,0.36,2024-01-11,527,N,VIIRS,n,2,281.09,1.95,D,0,1
-2.80614,120.35501,337.68,0.39,0.36,2024-01-11,527,N,VIIRS,n,2,276.23,5.03,D,0,1
-1.63674,127.44077,339.88,0.6,0.53,2024-01-11,527,N,VIIRS,n,2,293.6,9.18,D,0,2
-1.45888,127.44002,334.15,0.6,0.53,2024-01-11,527,N,VIIRS,n,2,294.16,10.34,D,2,2
-1.45966,127.43517,329.84,0.6,0.53,2024-01-11,527,N,VIIRS,n,2,293.92,6.16,D,2,2
-1.45791,127.43719,344.64,0.6,0.53,2024-01-11,527,N,VIIRS,n,2,294.3,11.89,D,2,2
-1.91492,123.79554,330.34,0.52,0.41,2024-01-11,527,N,VIIRS,n,2,293.18,2.01,D,0,1
-1.91286,123.79215,330.05,0.52,0.41,2024-01-11,527,N,VIIRS,n,2,292.75,2.19,D,0,1
-1.30431,123.33352,330.11,0.5,0.41,2024-01-11,527,N,VIIRS,n,2,293.69,3.06,D,0,1
-1.36872,122.44701,332.78,0.45,0.39,2024-01-11,527,N,VIIRS,n,2,295.1,3.2,D,0,1
-1.0823,121.56416,339.97,0.42,0.37,2024-01-11,527,N,VIIRS,n,2,291.24,5.99,D,0,1
-1.07886,121.56358,338.76,0.42,0.37,2024-01-11,527,N,VIIRS,n,2,293.06,5.57,D,0,1
-0.98557,121.74465,331.23,0.42,0.38,2024-01-11,527,N,VIIRS,n,2,298.27,2.03,D,0,1
-1.03559,120.48217,346.83,0.39,0.36,2024-01-11,527,N,VIIRS,n,2,291.86,6.89,D,0,1
-1.02066,120.41093,336.05,0.39,0.36,2024-01-11,527,N,VIIRS,n,2,294.49,2.3,D,0,1
-0.95707,120.40141,337.79,0.39,0.36,2024-01-11,527,N,VIIRS,n,2,296.76,3.89,D,0,1
-0.75992,119.8756,328.12,0.39,0.36,2024-01-11,528,N,VIIRS,l,2,299.4,2.11,D,0,1
0.41429,121.09187,331.35,0.41,0.37,2024-01-11,528,N,VIIRS,n,2,299.11,2.85,D,3,1
0.36429,119.88879,335.43,0.39,0.36,2024-01-11,528,N,VIIRS,n,2,296.43,2.84,D,0,1
0.62002,120.39782,331.13,0.4,0.37,2024-01-11,528,N,VIIRS,n,2,295.68,5.52,D,0,1
-3.36051,126.03864,332.49,0.4,0.37,2024-01-12,508,N,VIIRS,n,2,294.25,2.83,D,0,2
-3.90165,122.42068,340.19,0.43,0.38,2024-01-12,508,N,VIIRS,n,2,295.49,5.5,D,2,1
-3.90224,122.41679,328.72,0.43,0.38,2024-01-12,508,N,VIIRS,n,2,295.13,3.4,D,2,1
-3.87118,122.40822,334.45,0.43,0.38,2024-01-12,508,N,VIIRS,n,2,295.83,6.92,D,2,1
-3.87177,122.40433,334.4,0.43,0.38,2024-01-12,508,N,VIIRS,n,2,295.04,7.23,D,2,1
-2.82973,122.17419,341.18,0.43,0.38,2024-01-12,508,N,VIIRS,n,2,288.92,6.91,D,2,1
-2.57647,121.38448,343.43,0.47,0.4,2024-01-12,508,N,VIIRS,n,2,292.51,81.68,D,2,1
-2.01821,124.34608,339.58,0.38,0.36,2024-01-12,508,N,VIIRS,n,2,267.58,6.71,D,0,1
-2.00714,121.43406,329.2,0.46,0.39,2024-01-12,508,N,VIIRS,n,2,283.28,4.0,D,0,1
-2.00352,121.43358,337.9,0.46,0.39,2024-01-12,508,N,VIIRS,n,2,284.34,4.0,D,0,1
-2.00682,121.43101,325.5,0.46,0.39,2024-01-12,508,N,VIIRS,n,2,282.67,6.08,D,0,1
-2.0032,121.43057,334.07,0.46,0.39,2024-01-12,508,N,VIIRS,n,2,282.88,5.29,D,0,1
-1.99959,121.43007,333.98,0.46,0.39,2024-01-12,508,N,VIIRS,n,2,283.67,5.29,D,0,1
-1.92561,120.85752,331.41,0.49,0.4,2024-01-12,508,N,VIIRS,n,2,283.87,3.08,D,0,1
-1.215,121.25127,325.12,0.46,0.39,2024-01-12,509,N,VIIRS,n,2,290.42,2.76,D,0,1
-1.10729,121.49281,328.96,0.45,0.39,2024-01-12,509,N,VIIRS,n,2,293.65,2.94,D,0,1
-1.10373,121.4923,334.46,0.45,0.39,2024-01-12,509,N,VIIRS,n,2,292.05,2.94,D,0,1
-1.00267,120.38443,325.63,0.5,0.41,2024-01-12,509,N,VIIRS,n,2,293.8,1.93,D,0,1
-0.95868,120.39319,327.74,0.5,0.41,2024-01-12,509,N,VIIRS,n,2,291.76,1.76,D,0,1
-2.43586,133.13863,309.15,0.42,0.45,2024-01-12,1609,N,VIIRS,n,2,269.52,1.87,N,3,3
-2.43647,133.14236,299.61,0.41,0.45,2024-01-12,1609,N,VIIRS,n,2,265.57,1.87,N,3,3
-2.44003,133.13802,340.04,0.42,0.45,2024-01-12,1609,N,VIIRS,n,2,272.51,5.02,N,2,3
-2.44064,133.14177,321.98,0.41,0.45,2024-01-12,1609,N,VIIRS,n,2,269.52,5.02,N,2,3
0.48824,127.97512,303.45,0.38,0.59,2024-01-13,1730,N,VIIRS,n,2,285.13,0.91,N,0,2
0.48583,127.98981,318.4,0.38,0.59,2024-01-13,1730,N,VIIRS,n,2,286.45,3.09,N,2,2
0.48528,127.99318,311.17,0.39,0.59,2024-01-13,1730,N,VIIRS,n,2,285.89,1.5,N,2,2
0.48034,127.98913,317.14,0.38,0.59,2024-01-13,1730,N,VIIRS,n,2,285.85,3.09,N,2,2
0.47977,127.99264,308.25,0.39,0.59,2024-01-13,1730,N,VIIRS,n,2,285.28,1.5,N,2,2
0.4792,127.99611,303.15,0.39,0.59,2024-01-13,1730,N,VIIRS,n,2,285.07,1.5,N,2,2
0.48574,127.98882,313.49,0.39,0.59,2024-01-13,1730,N,VIIRS,n,2,285.72,3.4,N,2,2
0.48521,127.99221,319.05,0.39,0.59,2024-01-13,1730,N,VIIRS,n,2,286.28,2.8,N,2,2
0.48026,127.9881,304.96,0.39,0.59,2024-01-13,1730,N,VIIRS,n,2,284.84,2.54,N,2,2
0.47971,127.99164,313.55,0.39,0.59,2024-01-13,1730,N,VIIRS,n,2,285.47,1.68,N,2,2
0.47917,127.99508,304.24,0.39,0.59,2024-01-13,1730,N,VIIRS,n,2,284.89,1.68,N,2,2
-0.84425,133.68031,332.43,0.38,0.36,2024-01-14,431,N,VIIRS,n,2,291.88,1.84,D,0,2
0.48745,127.98643,303.78,0.56,0.43,2024-01-14,1712,N,VIIRS,n,2,284.73,1.45,N,2,2
-2.44062,133.13907,304.14,0.45,0.63,2024-01-14,1712,N,VIIRS,n,2,263.06,0.91,N,2,3
-2.44124,133.14319,298.97,0.45,0.63,2024-01-14,1712,N,VIIRS,n,2,265.62,0.78,N,2,3
-2.39891,120.87156,342.28,0.56,0.52,2024-01-15,552,N,VIIRS,n,2,284.04,9.2,D,0,1
0.48723,127.98637,296.58,0.38,0.36,2024-01-15,1653,N,VIIRS,n,2,272.68,0.45,N,2,2
-1.64258,121.15017,337.77,0.46,0.39,2024-01-16,534,N,VIIRS,n,2,283.54,5.03,D,0,1
-1.24243,122.58274,295.51,0.42,0.61,2024-01-16,1635,N,VIIRS,n,2,270.94,2.42,N,0,1
-8.27095,123.50728,327.88,0.39,0.36,2024-01-17,513,N,VIIRS,n,2,279.03,2.47,D,1,0
-3.87234,122.40778,326.45,0.39,0.36,2024-01-17,514,N,VIIRS,n,2,280.52,3.64,D,2,1
-3.87006,122.40025,328.54,0.39,0.36,2024-01-17,514,N,VIIRS,n,2,280.14,4.59,D,2,1
-3.87111,122.39323,328.52,0.39,0.36,2024-01-17,514,N,VIIRS,n,2,279.8,4.75,D,2,1
-2.83259,122.17901,340.46,0.39,0.36,2024-01-17,514,N,VIIRS,n,2,296.01,4.37,D,2,1
-2.82978,122.17501,333.3,0.39,0.36,2024-01-17,514,N,VIIRS,n,2,296.1,4.3,D,2,1
-2.83084,122.16798,334.09,0.39,0.36,2024-01-17,514,N,VIIRS,n,2,297.17,5.24,D,2,1
-2.57571,121.38528,334.74,0.41,0.37,2024-01-17,514,N,VIIRS,n,2,304.62,47.64,D,2,1
-2.57625,121.38165,353.5,0.41,0.37,2024-01-17,514,N,VIIRS,n,2,297.48,14.46,D,2,1
-2.57285,121.38118,326.65,0.41,0.37,2024-01-17,514,N,VIIRS,n,2,294.05,14.46,D,2,1
-2.0036,121.43074,332.85,0.4,0.37,2024-01-17,515,N,VIIRS,n,2,287.83,4.01,D,0,1
-2.00021,121.43026,337.85,0.4,0.37,2024-01-17,515,N,VIIRS,n,2,288.9,4.01,D,0,1
-0.77547,127.22617,330.8,0.56,0.43,2024-01-17,515,N,VIIRS,n,2,293.49,4.41,D,0,2
-2.57723,121.38361,344.7,0.48,0.48,2024-01-18,456,N,VIIRS,n,2,281.45,18.87,D,2,1
-2.57876,121.38574,335.77,0.48,0.48,2024-01-18,456,N,VIIRS,n,2,277.4,6.2,D,2,1
-2.57428,121.38528,343.14,0.48,0.48,2024-01-18,456,N,VIIRS,n,2,276.91,22.33,D,2,1
-1.45872,127.43941,334.87,0.38,0.36,2024-01-18,456,N,VIIRS,n,2,279.92,5.41,D,2,2
-1.45925,127.43596,334.08,0.38,0.36,2024-01-18,456,N,VIIRS,n,2,278.47,4.52,D,2,2
-0.87409,128.39923,335.05,0.39,0.36,2024-01-18,456,N,VIIRS,n,2,290.6,4.84,D,0,2
-0.48837,128.06683,329.17,0.39,0.36,2024-01-18,456,N,VIIRS,n,2,292.51,2.03,D,0,2
